,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,100.0,0.0,0.0,100.0,0.0
2,0.0,100.0,0.0,0.0,100.0,0.0
3,0.0,100.0,0.0,0.0,100.0,0.0
4,0.0,100.0,0.0,0.0,100.0,0.0
5,0.0,100.0,0.0,0.0,100.0,48.484848484848484
6,0.0,100.0,0.0,0.0,100.0,75.75757575757575
7,0.0,100.0,0.0,0.0,100.0,75.75757575757575
8,0.0,100.0,0.0,0.0,100.0,75.75757575757575
9,0.0,100.0,0.0,0.0,100.0,93.93939393939394
10,0.0,100.0,0.0,0.0,100.0,100.0
11,0.0,100.0,0.0,0.0,100.0,100.0
12,0.0,100.0,0.0,0.0,100.0,100.0
13,0.0,100.0,0.0,0.0,100.0,100.0
14,0.0,100.0,0.0,0.0,100.0,100.0
15,0.0,100.0,0.0,0.0,100.0,100.0
16,0.0,100.0,0.0,0.0,100.0,100.0
17,0.0,100.0,0.0,0.0,100.0,100.0
18,0.0,100.0,0.0,3.0303030303030303,100.0,100.0
19,0.0,100.0,0.0,12.121212121212121,100.0,100.0
20,0.0,100.0,0.0,15.151515151515152,100.0,100.0
21,0.0,100.0,0.0,21.21212121212121,100.0,100.0
22,0.0,100.0,0.0,24.242424242424242,100.0,100.0
23,0.0,100.0,0.0,33.33333333333333,100.0,100.0
24,0.0,100.0,0.0,36.36363636363637,100.0,100.0
25,0.0,100.0,0.0,42.42424242424242,100.0,100.0
26,0.0,100.0,0.0,51.515151515151516,100.0,100.0
27,0.0,100.0,0.0,57.57575757575758,100.0,100.0
28,0.0,100.0,3.0303030303030303,63.63636363636363,100.0,100.0
29,0.0,100.0,6.0606060606060606,69.6969696969697,100.0,100.0
30,0.0,100.0,18.181818181818183,72.72727272727273,100.0,100.0
31,0.0,100.0,18.181818181818183,78.78787878787878,100.0,100.0
32,0.0,100.0,21.21212121212121,81.81818181818183,100.0,100.0
33,0.0,100.0,24.242424242424242,81.81818181818183,100.0,100.0
34,0.0,100.0,33.33333333333333,84.84848484848484,100.0,100.0
35,0.0,100.0,36.36363636363637,84.84848484848484,100.0,100.0
36,0.0,100.0,39.39393939393939,87.87878787878788,100.0,100.0
37,0.0,100.0,42.42424242424242,90.9090909090909,100.0,100.0
38,0.0,100.0,45.45454545454545,90.9090909090909,100.0,100.0
39,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
40,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
41,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
42,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
43,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
44,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
45,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
46,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
47,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
48,0.0,100.0,48.484848484848484,90.9090909090909,100.0,100.0
49,100.0,100.0,100.0,100.0,100.0,100.0
