,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,100.0,100.0
2,0.0,0.0,14.285714285714285,0.0,100.0,100.0
3,0.0,0.0,64.28571428571429,0.0,100.0,100.0
4,0.0,0.0,64.28571428571429,0.0,100.0,100.0
5,7.142857142857142,7.142857142857142,64.28571428571429,0.0,100.0,100.0
6,7.142857142857142,7.142857142857142,64.28571428571429,0.0,100.0,100.0
7,7.142857142857142,7.142857142857142,64.28571428571429,0.0,100.0,100.0
8,7.142857142857142,7.142857142857142,71.42857142857143,0.0,100.0,100.0
9,7.142857142857142,7.142857142857142,71.42857142857143,0.0,100.0,100.0
10,7.142857142857142,7.142857142857142,71.42857142857143,0.0,100.0,100.0
11,7.142857142857142,7.142857142857142,71.42857142857143,0.0,100.0,100.0
12,7.142857142857142,7.142857142857142,71.42857142857143,7.142857142857142,100.0,100.0
13,7.142857142857142,7.142857142857142,71.42857142857143,7.142857142857142,100.0,100.0
14,7.142857142857142,7.142857142857142,71.42857142857143,7.142857142857142,100.0,100.0
15,100.0,100.0,100.0,100.0,100.0,100.0
